,User,Location,Tweet
1121,LoyalKiptoo,Worldwide,Building bridges initiative will bring light for the mwananchi since every countys problem was aired out accordinglyTheBBIPromise
1122,Hon_jumwa,"Nairobi, Kenya",On BBIPeoplesAgenda do you find TheBBIPromise or you have decided to RejectBBI Uhuru and Raila said Building Bridges Initiative youth and women will benefitLets Kenyans decide by voting Like and retweetAnswer should be YES OR NO
1123,NgugiMane,,TheBBIPromiseIts a new dawn we must therefore arise and shine with the new sunshine that the Building Bridges Initiative has bestowed upon us
1124,George17887149,,RebeccaAkinyii susankihika BbuildingBbridgesIinitiativeTumechoka kugawanywa
1125,Kenyans,"Nairobi, Kenya",Machakos Governor Mutua made a Uturn on his support for the Building Bridges Initiative BBI as he called for inclusivity on the reportRead more
1126,StandardKenya,Kenya | Nairobi,President Uhuru Kenyatta has asked Kisumu residents to read the Building Bridges Initiative BBI report thoroughly
1127,Bonsoul_ke, ALA,The release of the muchawaited Building Bridges Initiative task force reportif well implementedmarks the beginning of yet another sociopolitical and economic dawn TheBBIPromise
1128,kmpdu,kenya,KMPDU STATEMENT ON THE BUILDING BRIDGES INITIATIVE REPORT
1129,KNUNOFFICIAL,"Uchumi Hse, Aga Khan Walk, Nai",BBI UPDATE BY HEALTHWORKERS UNIONSToday the Healthworkers held a Press Statement in Nairobi to comment on the just released Building Bridges Initiative BBI Must feature the establishment of a constitutional Health Service Commission
1130,mca_msafi,"Nairobi, Kenya",BBI UPDATE BY HEALTHWORKERS UNIONSToday the Healthworkers held a Press Statement in Nairobi to comment on the just released Building Bridges Initiative BBI Must feature the establishment of a constitutional Health Service Commission
1131,pilaumasala,"Nairobi, Kenya",Ethannjuguna1 Building Bridges Initiative
1132,MuhuhuErick,Kenya,MMadkev kikuyuboo Building bridges initiativeAimed to restore political harmony on our land
1133,tv47ke,"Nairobi, Kenya",THE BUILDING BRIDGES INITIATIVENational Assembly majority leader Amos Kimunya and a section of MPs have cautioned Kenyans against relying on the political class to interpret the BBI reportTV47News
1134,YouthPresidentA,Kenya,DO NOT WISH WAR ON OUR COUNTRY HOWEVER PAINFUL THE CHALLENGES MAY BESupporting NONVIOLENT WAYSAPPROACHES to Resolve Conflicts Doesnt Mean One is Weak and being Violent doesnt Mean You are Strong building bridges initiative
1135,MrPoliticianKe,World,President Kenyatta has urged Kenyans to read and understand the Building Bridges Initiative BBI report unveiled WednesdayVijanaTuvukeNaBBI
1136,SDEKenya,"Nairobi, Kenya",In a recommendation contained in the justreleased Building Bridges Initiative BBI report the government seeks to create County Employment Bureaus to benefit youths seeking employment at the county level
1137,robjillo,"Nairobi, Kenya",A section of legislators led by National Assembly Leader of Majority Amos Kimunya and Senate Majority Chief Whip Irungu Kangata says the Building Bridges Initiative report has captured the aspirations of the country
1138,GOVERNORKAHUHO1,"Nyeri, Kenya",The language that is used in Building Bridges InitiativeBBI Report is too rigid for a Common Mwananchi Wanjiku to read and understandBBIPeoplesAgenda
1139,helb_defaulter,"Nairobi, Kenya",EcEssie You want it be like Building Bridges InitiativeCourse code BBI 101
1140,SokoConnectKe,"Nairobi, Kenya",At last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to read SokoNews
1141,benjagrand,worldwide ,KeleiKE Building bridges initiative proceed
1142,MillansThambo,,BravinYuri One man army you so against Building Bridges Initiative Lets see
1143,anj_116_,"Ba Sing Se, Earth Kingdom",IanMbugua Thats what they called BBI Building Bridges Initiative While they could at least made devolution work they opted for over representation We honestly dont need a PM or the deputies
1144,melmuriuki,"Nairobi, Kenya",edwinsifuna No one holds solutions for our young people Wheelbarrow Bodaboda initiative or the Building Bridges initiative None will solve our problems Your problem is your own to solve Quit haggling over politics waiting for Documents and Donations to solve your Problems
1145,WaweruDottie,,mercy1ke Building bridges initiative
1146,NKCAfrica,,President Uhuru Kenyatta and opposition leader Raila Odinga receive report from Building Bridges Initiative steering committee as Kenya moves one step closer to a constitutional referendum Deputy President William Ruto remains hostile to key recommendations
1147,musawalaikipia,Kenya,Building Bridges InitiativeQuick PollDo you support BBI BBIFraud BBINonsense BBIPeoplesAgenda BBIReport BBI
1148,bana_kenya,Kenya,DOWNLOAD Download Building Bridges Initiative BBI document and read the report comprehensively
1149,KOT_Loyals,Kenya 🇰🇪 ,The Building Bridges Initiative Report proposes that youthowned businesses be given a 7year tax break and graduates to be given a 4year grace period before payment of their study loansBBIorNOTHING
1150,CampusRadioKE,Kenya,Get your copy of the BBIReport and proposed Bills while at it listen to the Proactive for an indepth breakdown of the report BBIPeoplesAgenda BBIorNothing
1151,KOT_Loyals,Kenya 🇰🇪 ,The Building Bridges Initiative proposes that the Independent Police Oversight Authority IPOA be strengthened by giving it powers as a Constitutional commission to enhance police accountabilityBBIorNOTHING
1152,sokodirectory,East Africa,At last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to read SokoNews
1153,AngieMsafiri,,President Kenyatta has urged Kenyans to read and understand the Building Bridges Initiative BBI report unveiled WednesdayHe said as patriotic Kenyans it was imperative for them to read the report with no mentality of politics BBIReport
1154,KTNNewsKE,Kenya,DP William Ruto was yesterday missing at Kisii State Lodge where President Uhuru Kenyatta and ODM leader Raila Odinga officially received the Building Bridges Initiative BBI report
1155,StandardKenya,Kenya | Nairobi,DP William Ruto was yesterday missing at Kisii State Lodge where President Uhuru Kenyatta and ODM leader Raila Odinga officially received the Building Bridges Initiative BBI report
1156,MrPoliticianKe,World,The Building Bridges Initiative team delivered its report Wednesday and with it farreaching reforms on governance Judiciary security elections devolution among other areasBBIorNOTHING
1157,favitechl,"Nairobi, Kenya",Hello given the recent revelations on the building Bridges initiativeBBI what do you think will be its effect on the business sector You can leave a comment giving your thoughts on the decision
1158,KTNNewsKE,Kenya,The Office of the Directorate of Public Prosecutions ODPP will soon be more independent if proposals in a Bill on changes to the Building Bridges Initiative are implemented
1159,StandardKenya,Kenya | Nairobi,The Office of the Directorate of Public Prosecutions ODPP will soon be more independent if proposals in a Bill on changes to the Building Bridges Initiative are implemented
1160,pmldailynews_UG,Africa,President Uhuru Kenyatta has advised residents Kisii and Nyamira Counties to read and understand the Building Bridges Initiative BBI report released today to avoid being misled by selfish politiciansPMLDailyNews wadadamichael RugyendoQuotes
1161,3Neelkenya,"Nairobi,Kenya",President Uhuru Kenyatta and Opposition leader Raila Odinga received the muchanticipated report of the Building Bridges Initiative at Kisii State Lodge on Wednesday 21 Oct 2020The president emphasized that the report is meant to unite the countryBBIReport BBIPeoplesAgenda
1162,HonKangata,"Central, Kenya",BUILDING BRIDGES INITIATIVE ADOPTS MY LEGISLATIVE PROPOSALS A fouryear grace period for repayment of HELB loanin 2015 I moved this bill in National Assembly Ward development fundThe County Ward Development Fund mirrors my The County Wards Development Bill 2018
1163,MrPoliticianKe,World,In a move aimed at enhancing investigations and ultimately successful prosecution of cases the Building Bridges Initiative BBI report has proposed the strengthening of the Directorate of Criminal Investigations and Office of the Director of Public ProsecutionsBBIorNOTHING
1164,KTNNewsKE,Kenya,In a recommendation contained in the released Building Bridges Initiative BBI report the government seeks to create County Employment Bureaus to benefit youths seeking employment at the county level
1165,StandardKenya,Kenya | Nairobi,In a recommendation contained in the released Building Bridges Initiative BBI report the government seeks to create County Employment Bureaus to benefit youths seeking employment at the county level
1166,SokoNewsKe_,,At last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to readSokoNews
1167,Igi20438786,,BravinYuri Kutakua na Building Roads Initiative tubadilishe some bridges
1168,SokoAnalyst,Nairobi.,At last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to read SokoNews
1169,MrPoliticianKe,World,Suppliers doing business with the government will no longer have to chase payments for months or even years if a proposal in the Building Bridges Initiative BBI is adoptedBBIorNOTHING
1170,pulselivekenya,Kenya,Embakasi East MP Babu Owino on Thursday morning sent out a tweet saying that Kenyans do not have to read the Building Bridges Initiative BBI report because when former Prime Minister Raila Odinga says it is good then it is BBIReport
1171,TVSokoKe_,"Nairobi, Kenya",Why Kenyans Should Read And Internalise The BBIAt last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to readSokoNews
1172,News_Kenya,Nairobi,BBI report about Kenyans not us Uhuru Raila KISII Kenya Oct 22 President Kenyatta has urged Kenyans to read and understand the Building Bridges Initiative BBI report unveiled Wednesday He sa
1173,KTNNewsKE,Kenya,Under the Building Bridges Initiative BBI proposals a powerful leader of official opposition will counter the Prime Minister in Parliament
1174,StandardKenya,Kenya | Nairobi,Under the Building Bridges Initiative BBI proposals a powerful leader of official opposition will counter the Prime Minister in Parliament
1175,Raptor_Kenya,"Nairobi, Kenya",Why Kenyans Should Read And Internalise The BBIAt last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to readSokoNews
1176,SokoInsights,The World. ,At last the muchtalkedabout the muchhyped and the muchawaited Building Bridges Initiative aka BBI is out for Kenyans to read SokoNews
1177,AishaWanjiku_,"Los Angeles, CA",Building Bridges Initiative
1178,kutv_kenya,Nairobi,Building Bridges Initiative proposes radical changes in administration of justice with creation of an independent office of the Judiciary OmbudsmanThe ombudsman will be nominated by the President with approval of National Assembly whose tenure of office holder will be 5 years
1179,RedFlamekenya,Somewhere in Africa,BBIorNOTHINGIn a move aimed at enhancing investigations and ultimately successful prosecution of cases the Building Bridges Initiative BBI report has proposed the strengthening of the DCI and Office of the DPP
1180,News_Kenya,Nairobi,BBI is meant to unite the countryPresident Kenyatta President Uhuru Kenyatta has advised residents Kisii and Nyamira Counties to read and understand the Building Bridges Initiative BBI report rele
1181,Henzeljenzel,pangani,Wakabando Thought you team Building bridges initiative what has changed
1182,eddy_illah,"Nairobi, Kenya",Youthowned businesses will be handed a sevenyear tax break with graduates allowed a fouryear grace period before payment of their study loans in grand plans by the Building Bridges Initiative BBI to address the problems of young people BBIPeoplesAgenda
1183,KameneAndJalas,,Have you come across the a copy of the Building Bridges Initiative reportDo you think the interests therein are promwananchi KameneAndJalas JalangoMwenyewe KameneGoro
1184,Dembe23,Machakos,The Building Bridges Initiative BBI report is likely to give women in the country a lifeline on the elusive twothirds gender rule which has proved a hard nut to crack in the pastPhoto courtesy BBIorNOTHING
1185,MuhonMartin,"Nairobi, Kenya",I can only support building bridges initiative report if the suppliers will be paid within 14days Uhunyeparody RailaOdinga
1186,eddy_illah,"Nairobi, Kenya",Building Bridges Initiative BBI report when implemented will enhance social and economic development in Kenya BBIPeoplesAgenda
1187,MrPoliticianKe,World,The Building Bridges Initiative BBI report is finally out with farreaching recommendations that include the creation of the Prime Ministers position BBIorNOTHING
1188,Kiss100kenya,Kenya,Have you come across the a copy of the Building Bridges Initiative reportDo you think the interests therein are promwananchi KameneAndJalas JalangoMwenyewe KameneGoro
1189,GhettoRadio895,"Nairobi, Kenya.",Brekko Big QuestionThe Building Bridges Initiative BBIReport is finally out Utaisoma
1190,NyamoitaNyakund,Heaven ,Those who opposes the building bridges Initiative should be declared enemies of kenyans starting with the Deputy president William Ruto who in the history opposes everything including his boss president uhuru kenyatta BBIorNOTHING
1191,ReenChumbaa_,"Nairobi, Kenya",There are many good recommendations which have been proposed in the updated building bridges initiative report and it us upon us to take the initiative of supporting this change we have been waiting for or get nothing BBIorNOTHING
1192,RandalMwinzi,"Mombasa, Kenya",Ruto pledges to support the Building Bridges Initiative
1193,SonkoNews,"Nairobi, Kenya",Higher Education Loans Board HELB beneficiaries have been hooked by the friendly proposals in the Building Bridges Initiative BBI on repayment termsAccording
1194,KBCChannel1,"Nairobi, Kenya",Deputy President William Ruto has asked leaders to engage in decent conversation devoid of blackmail in the Building Bridges Initiative BBI so as not to polarize the country
1195,KBCChannel1,"Nairobi, Kenya",The Building Bridges Initiative steering committee wants the fight against corruption intensified by strengthening the relevant institutions
1196,KBCChannel1,"Nairobi, Kenya",President Uhuru Kenyatta has advised residents Kisii and Nyamira Counties to read and understand the Building Bridges Initiative BBI report released Wednesday to avoid being misled by selfish politicians
1197,KBCChannel1,"Nairobi, Kenya",The Building Bridges Initiative Report presented to President Kenyatta Tuesday seeks to expend the executive by reintroducing the office of the Prime Minister and two deputies
1198,KBCChannel1,"Nairobi, Kenya",The Building Bridges Initiative BBI report handover on Wednesday in Kisii and the subsequent announcement of a grand launch slated for Monday at Bomas sets in motion a process of unprecedented political reforms in Kenya
1199,TheStarKenya,Kenya,Download The Building Bridges Initiative Report BBIReport
1200,YouthPresidentA,Kenya,READING THE BUILDING BRIDGES INITIATIVEBBI REPORT So Far So Good
1201,elias__kambale,"Kabale, Uganda",mlimakenya BBI is not about physical bridgesits a political move Building Bridges Initiative They were reflecting on the postelection violence of 2008 so as to create preventive measures from such violence ever happening again
1202,chelotss,Eldoret,How Uhuru is treating Raila is so suspect considering the history on the campaign trail feels like a slaughter endeavourbut then again its the BUILDING BRIDGES INITIATIVE
1203,KTNNewsKE,Kenya,The deputy president William Ruto and his allies have poured cold water on the building bridges initiative bbi report hours after it was unveiled The Tangatanga wing of the jubilee party says it will oppose any plans to create positions for a few individuals KTNPrime
1204,KTNNewsKE,Kenya,The Big Q on KTNPrime with Akisawandera What are your thoughts about the final building bridges initiative BBIReport
1205,iam_wekesa,Kenya,If BBIBuilding Bridges Initiative is for real for Building Bridges and for inclusivity RailaOdinga please include Dr WilliamsRuto and Build a Bridge with himHusterNation RejectBBI
1206,FaveMediaKe,Nairobi,TheBBIReportThe Building Bridges Initiative Report is finally out Take time to read through the same be informed and make the right decision for yourselfUsingoje upakuliwe chipakulie na ujiamulie
1207,wanjikungugi7,,Establishment of constitutional youth commission as stated in the Building bridges initiative will enhance youth empowermentSonkoSupportsBBI
1208,G_smartaz,Nairobi,This BBI Building Bridges Initiative is jus a load of Sugar Coated Bullsht
1209,kipropkvictor,Islamic Republic of Iran,Have you read building bridges initiative yet ama its doesnt matter
1210,MiddleEarthNJ,"Somerset County, New Jersey",Our wonderful partner Building Bridges to Better Health BBTBH an initiative of Healthier Somerset distributed 1000 childrens masks to the Bound Brook amp South Bound Brook School District on Oct 16 pic of Katelyn Sheridan of BBTBH with Smalley School Principal Nick Edwards
1211,Renegade_KE,"Meru and Nairobi, Kenya",nelsonkimathi kipmurkomen
1212,wife_fly,,Youthowned businesses will be handed a sevenyear tax break with graduates allowed a fouryear grace period before payment of their study loans in grand plans by the Building Bridges Initiative BBI to address the problems of young people SonkoSupportsBBI
1213,Iam_Rowzie,"Nairobi, Kenya",Only Evil minded people who dont want the best for kenyans will fight BBI Building Bridges initiative is here to make kenya a better countySonkoSupportsBBI
1214,Paul04618142,like a rat on da haiwei,Kasungwa Building bridges initiative
1215,News_Kenya,Nairobi,BBI report The new constitutional order The Building Bridges Initiative BBI report handover on Wednesday in Kisii and the subsequent announcement of a grand launch slated for Monday at Bomas sets
1216,News_Kenya,Nairobi,BBI proposes creation of a Mental Health and Happiness Commission NAIROBI Kenya October 21 The Building Bridges Initiative BBI report has reccomended the creation of a mental Health and Happines
1217,switchtvkenya,"Nairobi, Kenya",President Uhuru Kenyatta has hit back at the Building Bridges Initiative critics saying they should show leadership when they read the report rather than creating division among Kenyans and also urged political leaders to rise above petty politicsBBI BREAKINGTODAY
1218,Wishfmradio,Kenya,BBI report The key changes to Kenyas political systemThe Building Bridges Initiative BBI report was unveiled on Wednesday along with all the bells and whistles that accompany State events of that magnitudeNoCongoNoPhone Lekkitollgate NccgJerusalemaDance
1219,WereKarim,,We must take caution Building Bridges Initiative BBI should not turn to Breaking Bridges Initiative BBI chest stumping is not necessary at allLet us all be very objective
1220,ronniechirchir,Solomon Islands,Building Bridges Initiative
1221,ArtolutionOrg,"New York, USA",Digital Connection During the Global Pandemic
1222,SonkoNews,"Nairobi, Kenya",The Building Bridges Initiative BBI report was unveiled on Wednesday by President Uhuru Kenyatta and ODM leader Raila Odinga BBI
1223,BreakingKenya,"Nairobi, Kenya",Breakingkenyanews Download The Building Bridges Initiative Report
1224,TC_Africa,"Johannesburg, South Africa",Just after Kenyas 2017 election Raila rejected Uhurus presidency A few months later the two were shaking hands They endorsed Building Bridges Initiative arguably to address the countrys governance The report has been unveiled today BBIReport
1225,KiigenKoech,"Kilimani, Nairobi, Kenya",President Uhuru Kenyatta has no choice but to install Kenyas 5th President using the Building Bridges Initiative amp State Machinery in the interest of Kenya We need to be left in the hands of a team capable of removing us out of the shithole we currently find ourselves in
1226,KTNNewsKE,Kenya,President Uhuru Kenyatta and ODM Leader Raila Odinga today at the new Kisii State Lodge received the Building Bridges Initiative BBI report and urged Kenyans to carefully read the report so as to make informed choicesGetTheWholeStory
1227,WestFMKenya1,,The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge darubiniyasiku DalmundunaPalinyang DalmundunaPalinyang on CHANGAMKA Wednesday edition DalmunduPalinyangBilly
1228,KiigenKoech,"Kilimani, Nairobi, Kenya",The moment President Uhuru Kenyatta starts traversing the country popularising the Building Bridges Initiative or campaigning for his preferred successor kuna watu wataona zumbi BBIReport
1229,StateHouseKenya,Nairobi,President Uhuru Kenyatta and former Prime Minister RailaOdinga today at the new Kisii State Lodge received the Building Bridges Initiative BBI report and urged Kenyans to carefully read the report so as to make informed choices Read more
1230,Nyamilee,,Uhuru Raila Receive Building Bridges Initiativereport
1231,Nairobi_Leo,"Nairobi, Kenya",The Building Bridges Initiative BBI report received by President Uhuru Kenyatta is seeking to make changes to the Higher Education Loans Board Act of 1995
1232,News_Kenya,Nairobi,BBI recommends Prime Ministers post and Official opposition Leader in expanded Executive NAIROBI Kenya Oct 21 The Building Bridges Initiative BBI report is finally out with farreaching reco
1233,UzalendoNews_KE,"Nairobi, Kenya",Politicians allied to the tanga tanga faction of the Jubilee party have come out to express their views on the Building Bridges Initiative UzalendoNewsKE UzalendoNewsKE UzalendoNewsKE UzalendoNewsKE BBIReport
1234,Kass_FM,"Nairobi, Kenya",DP William Ruto says the Building Bridges Initiative BBI debate ought to be a decent conversation devoid of insults and intimidation He adds that each Kenyan should be given an equal chance
1235,watsupafrica,Africa.,Kenya Kenyans public opinion on the building bridges initiative
1236,watsupafrica,Africa.,Kenya Kenyans public opinion on the building bridges initiative
1237,SuleimanSabdow2,"Nairobi,Kenya",President Uhuru Kenyatta and ODM leader Raila Odinga have finally launched the Building Bridges Initiative BBI report in Kisii county calling on Kenyans to read it and make informed choices
1238,News_Kenya,Nairobi,BUSINESS SMEs to enjoy a 7year tax break if BBI sails through NAIROBI Kenya Oct 21 Youth owned enterprises in the country will enjoy a 7year tax break if a proposal by the Building Bridges Initiative r
1239,Belyon,Nairobi-Kenya,EAukot RailaOdinga He knows the poor and still believes he can control them with kitendawili theatrics mjinga ame erevuka Funny he abuses DP while launching a purported building bridges initiative Admonishes class prefect for school failure instead of the headmaster sitting next to him
1240,collins44938662,,IanMbugua This is a building bridges initiative to promote inclusivity and increase the revenue share allocation to counties
1241,NationAfrica,Kenya,President Kenyatta and ODM leader Raila Odinga have received the Building Bridges Initiative BBI report from the Yusuf Hajiled team at Kisii State Lodge this morning BBIReportClick on the link to download a copy of the Report unveiled today gtgt
1242,theafricanlog,Africa,Read BBI from here BBIReport
1243,theafricanlog,Africa,HIGHLIGHTS OF THE REPORT OF THE BUILDING BRIDGES INITIATIVE TASK FORCE via theafricanlog BBIReport
1244,OduolMullahKer,"Maseno, Kenya",Building Bridges Initiative BBI Report is finally here with us Read it applause the good suggestions and criticize the unclear proposals Consequently you must not be swayed by someone who has not read the report that the whole document is bad Read understand and crit
1245,radio_punchline,,RadioPunchline Kitui Women MPs pledge support for the Building Bridges Initiative BBIBBIReport
1246,de_olee,"CA|MN...Kisii,Kenya",Building Bridges Initiative Initiative RejectBBI
1247,Joshmwash6,,JunetMohamed Dynasties affairYou can even change it toBuilding Bridges Initiative for DynastiesBBID
1248,IvyToroitich,"Nakuru, Kenya",PrinceKaraure Building bridges initiative
1249,eDDUHSimiyu2,Kenya,President Uhuru receives the Building Bridges Initiative report announces its launch iKUWEiKUWE Updates In summaryReport of the BBI Steering Committee 21102020BBI STEERING COMMITTEE LEGISLATIVE BILLS
1250,eDDUHSimiyu2,Kenya,President Uhuru receives the Building Bridges Initiative report announces its launch iKUWEiKUWE Updates
1251,TC_Africa,"Johannesburg, South Africa",Ten years on and gyrations around Kenyas constitution continue The current drive for change is happening under the guise of the Building Bridges Initiative BBIReport
1252,m_munene,"Nairobi, Kenya",ItsMutai IbrahimMuhoro
1253,Ekoroi_,Near Kenya,BBIReport Download the Building Bridges Initiative BBI report document here
1254,MarkDienya,,This is Committment that was made before Kenyans on 9th March 2018 at the steps of Harambee House by President Uhuru Kenyatta and Right Hon RailaOdinga the building Bridges Initiative process is a process for a better Kenya BBIReport
1255,SonkoNews,"Nairobi, Kenya",President Uhuru Kenyatta has resolved to use a softer tone in efforts to convince his Deputy William Ruto to Join The Building Bridges InitiativeBBI bandwagon
1256,TheStarKenya,Kenya,Download The Building Bridges Initiative Report BBIReport
1257,OliverMathenge,"Nairobi, Kenya",We have uploaded the BBI report on TheStarKenya websiteDownload The Building Bridges Initiative Report
1258,Nairobi_Leo,"Nairobi, Kenya",DP William Ruto absent at the Building Bridges Initiative BBI event
1259,KMWONGERA_,,lilmaina Building Bridges Initiative
1260,KBCChannel1,"Nairobi, Kenya",The Building Bridges Initiative debate dominated Tuesdays Mashujaa celebrations with a section of leaders pilling pressure to have the report made public
1261,MwalaloDuncan,,ochegoken LET RAILA FACILITATE THE RETURN HOME OF MIGUNA MIGUNA THATS ANOTHER BUILDING BRIDGES INITIATIVE
1262,ntvkenya,Nairobi,President Uhuru Kenyatta and ODM leader Raila Odinga have finally launched the Building Bridges Initiative report calling on Kenyans to read it and make informed choices DannMwangi with more on the launch from Kisii NTVAtOne
1263,danchepta1,"Nairobi, Kenya",The Building Bridges Initiative BBI report has finally been handed over to President Uhuru Kenyatta and ODM leader Raila OdingaThe Yusuf Hajiled team handed over the document at Kisii State Lodge
1264,News_Kenya,Nairobi,BBI not about President or PM posts Uhuru and Raila say NAIROBI Kenya Oct 21 The muchawaited report of the Building Bridges Initiative BBI was handed to President Uhuru Kenyatta and hi handsha
1265,StandardKenya,Kenya | Nairobi,As President Uhuru Kenyatta and Opposition leader Raila Odinga received the muchanticipated report of the Building Bridges Initiative at Kisii State Lodge the duo told off the political leaders who have been criticizing it
1266,nzioki_caroline,"Nairobi, Kenya",President Uhuru Kenyatta has received the Building Bridges Initiative report from taskforce at the Kisii State Lodge today Before opposing or supporting it kindly make sure that you have read and understood its contentsBBIReport
1267,developerharon,"Eldoret, Kenya",Rono 2020 Building bridges initiativeActually I said something about BBI report being received by the president which doesnt make sense for a presidential slogan
1268,ChilobaCharles,,The Building Bridges Initiative will entrench political inclusion equity in the distribution of opportunities and and end violence every electoral cycle Pic TheStarKenya BBIReport
1269,pulselivekenya,Kenya,The Building Bridges Initiative BBI steering committee will take Kenyans through the BBI report line by line on Monday October 26 2020 BBIReport
1270,SonkoNews,"Nairobi, Kenya",President Uhuru Kenyatta and his handshake partner ODM leaders have received the Building Bridges Initiative BBI report at Kisii State Lodge this morning BBIReport RailaOdinga UhuruKenyatta WilliamRuto
1271,Collobrown25,Follows you,gabusang Building Bridges initiative Atleast i have contributed something in ua education today
1272,Tuko_co_ke,"Nairobi, Kenya",ahmednasirlaw said with the launch of the Building Bridges Initiative report he will also love to enjoy the trappings of power and the benefits that come with ittukonews BBIReport
1273,mr_politician_1,,This country needs saving Huduma namba just a scum You take a photo with a shirt unatoka ukiwa na suit na tie president Kenyatta Oliskia wapiKatibaConsensus BBIReport the BBI building bridges initiative raila odinga
1274,Kenyans,"Nairobi, Kenya",NEWS JUST IN President Uhuru Kenyatta received the Building Bridges Initiative Report at newly built State Lodge in Kisii County on Wednesday October 21 2020
1275,Sir_Musumba,,The Building Bridges Initiative taskforce has proposed that counties be allocated 35 per cent of the national revenue is this news a step forward or steps backwards I think Counties need more allocation to enhance more localised DevelopmentKatibaConsensus
1276,pulselivekenya,Kenya,President Uhuru Kenyatta and former Prime Minister Raila Odinga have received the final Building Bridges Initiative BBI reports at the Kisii State Lodge BBIReport
1277,postamate,Africa,Kenyans are expected to save at least 20 billion if they opt to toss a coin as opposed to going for a referendum over the Building Bridges Initiative report BBIReport Kisii State Lodge
1278,kemboifaith2,Kenya,The Building Bridges Initiative taskforce has proposed that counties be allocated 35 per cent of the national revenueKatibaConsensus
1279,radio_punchline,,RadioPunchline Building Bridges Initiative BBI report to be launched on Monday at the Bomas of Kenya President Uhuru Kenyatta says after receiving the report at the Kisii State LodgeBBIReport
1280,ThikaTowntoday,Thika Town,The Building Bridges Initiative report has been handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge will be officially launched on Monday at Bomas of Kenya
1281,Richer_raj,Eldoret,Now that the Building Bridges Initiative Report is out what we need as Kenyans is for the report to be made public so that we Can get our own interpretation and Understanding for us to decide wether its a Yes or NoBBIReport
1282,WaihigaMwaura,"Nairobi, Kenya",The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
1283,EMpowerweb,New York - London - Hong Kong - Delhi - Singapore,On the STEM Collective that EMpower is curating through the Building Bridges initiative Gayatri shares Unless we share in building the curiosity of STEM and simplifying it for girls we will not have enough of these programmes ITU
1284,ziwa_tv,"central,kenya",The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
1285,emoofmkenya,"DSM PLACE, Kijabe Street. Nair",President Uhuru Kenyatta and the Opposition leader Raila Odinga have finally received the final report of the Building Bridges Initiative BBIReport
1286,wwilcy,Eldoret,KenyaRailways Another Building Bridges for Railway initiative get them rolling alreadywacheni campaign
1287,news_gotta,,PRESIDENT Uhuru Kenyatta has received the Building Bridges Initiative BBI report from taskforce at the Kisii State Lodge Photo Courtesy
1288,EMpowerweb,New York - London - Hong Kong - Delhi - Singapore,We need to do much more beyond funding and at EMpower we have been consciously doing that for the last many years Alifya Loharchalwala highlights the need to promote collaboration among partners as we do through the Building Bridges initiative eforeducation
1289,jonahLempiris,Narok,PRESIDENT Uhuru Kenyatta receives the Building Bridges Initiative report from taskforce at the Kisii State Lodge
1290,SKY1061FM1,"Kisumu, Kenya",The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
1291,Wishfmradio,Kenya,LIVE President Uhuru Raila finally unveil BBI reportRuto noshow as Uhuru receives BBI reportPresident Uhuru Kenyatta has received the Building Bridges Initiative BBI report at Kisii State Lodge this morningEndPoliceBrutality BBIReport LekkiMassacre
1292,Bensonkmwanzia,"Arusha, Tanzania",President Uhuru Kenyatta receives the Building Bridges Initiative report from taskforce at the Kisii State Lodge
1293,radio_punchline,,RadioPunchline The Building Bridges Initiative BBI report finally handed over to President Uhuru Kenyatta and ODM party leader Raila Odinga by Hajiled team at Kisii State LodgeBBIReport
1294,StandardKenya,Kenya | Nairobi,President Uhuru Kenyatta and the Opposition leader Raila Odinga have finally received the final report of the Building Bridges Initiative
1295,Mulembe_FM,"Communication Centre, Nairobi",The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
1296,RamogiFM,Communication Centre Nairobi,The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
1297,RadioCitizenFM,Communications Centre Nairobi,The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
1298,inooroke,,The Building Bridges Initiative report finally handed over to President Kenyatta and ODM leader Raila by Hajiled team at Kisii State Lodge
