,User,Location,Tweet
179,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Medical Engineering Technologist III Fourteen 14 Posts JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
180,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Specialized Care Nurse Thirty Eight 38 Posts JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
181,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Nutrition And Dietetic Technologist III Fifty One 51 Posts JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
182,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Food ampamp Beverage Manager JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
183,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Sales Executives Eye Wear Consultants JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
184,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Asset Tracking Manager at Mwananchi Credit Ltd JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
185,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Director Revenue at Kiambu County Government JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
186,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Home Registered Clinical Officer III at Public Service Commission Kenya JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
187,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Deputy Director HRM and Development Training and Development at Machakos County Public Service Board JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
188,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the AutoElectrician at Tata International Limited TIL JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
189,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Business Intern 2021 at Google JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
190,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Medical Engineering Technologist III at Public Service Commission Kenya PSCK JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
191,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Director Finance at Kiambu County Government JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
192,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Pharmaceutical Technologist III at Public Service Commission Kenya PSCK JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
193,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Operation Officers JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
194,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Sales Executive JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
195,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Stores Officer JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
196,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Audio Visual Manager JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
197,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Strategic Information amp Evaluation Assistant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
198,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Accounts Associate JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
199,ComfyOnline254,Kenya,Casual cushion blade for ladies 2000Free delivery CBD and Thika RoadCall 0707522287 or 0791616162 Jerusalema Oscar sudi uhuru and ruto babu owino poch aisha jumwaIkoKaziKE IkoKiatuKe IkoKazi KOT KOTNightSpree
200,mimi_stores15,Pioneer House- Koinage Street ,0783505856 KES 1199othuolOthuol ikokazi ikokazike SundayPowerfulWord Punchline radiojambo milelemzukafriday ghettojam tukonews
201,J_Njogu,"nairobi, kenya",IkoKaziKE The other day I was looking for a marketing exec and I hired from hereI am back I am looking for an admin with a strong business admin background I prefer a lady If that is you please drop me an email helloiambrandcoke IkoKazi KDFday
202,CareerpointSolu,Nairobi Kenya,New post Job Vacancy at Bolt IKoKazi IkoKaziKe boltjobs
203,flexijobs,"Marsabit Plaza, Ngong Road",Position Medical Students Call Center Agents InternsDeadline 30th October 2020Dont miss your chance to have a thriving career Apply todayIkoKazi ikoKaziKE medicaljobs
204,CareerpointSolu,Nairobi Kenya,New post Ongoing Recruitment at Kenya Red Cross Society IKoKazi IkoKaziKe
205,pnalele,,Any certified Samsung Certified Technician please contact for full time job IkoKazi
206,DeborahKwanga,"Nairobi, Kenya",This one strategy will help you write a jobmagnetizing CVResume IkoKazi IkoKaziKE Careers
207,CareerpointSolu,Nairobi Kenya,Post Edited Career Opportunities at Education Development Trust IKoKazi IkoKaziKe
208,kevin_kiugi,United States,Visit the site and follow the procedure IkoKaziKE IkoKazi
209,ebitsonline,"Wilson Business Park, Nairobi",Start Getting Results Online with your Online ShopOur ecommerce designs are professional with user interfaces that are intuitively designed pages load quickly and checkout is a breezeVisit gt to select a packageikokazi ikokazike sudi
210,CareerpointSolu,Nairobi Kenya,New post Career Opportunities at Capex Life Assurance IKoKazi IkoKaziKe
211,Fancy_Squaad,"Nairobi, Kenya",Happy hump day Still at mtumba bags Get this back leather tote bag which is partitioned inside for only 2000bob Size 39cm 32cm LW Free delivery within CBDCall or whatsApp 0703249526 Sudi IkoKaziKE ikokazi TinaKaggia
212,DeborahKwanga,"Nairobi, Kenya",Hey Professional Careers Advice the duties on your CV should not be a copy amp paste of your job description If you have been performing some of your managers duties within your role why havent you implemented them into your CV ikokazi IkoKaziKE
213,italglobaljobs,"Embassy House 2nd floor,Nairobi Kenya",ikokazike ikokazi Personal AssistantEvents Vacancy Nairobi Interested applicants should send their detailed CV quoting the job title PERSONAL ASSISTANTEVENTS to reach us not later than 21st October 2020 to careersitalgloballtdcom stating the expected salary
214,WorkforceAfrica,"NextGen Offices, 5th Floor",We are calling interested applicants to apply for the below listed position1 Counter Sales Executive For more details on how to apply visit IkoKaziKE IkoKazi JobSearch jobseekers heretohelp
215,italglobaljobs,"Embassy House 2nd floor,Nairobi Kenya",ikokazike ikokazi Legal Secretary Vacancy Nairobi Interested applicants should send their detailed CV and Cover Letter quoting the job title LEGAL SECRETARY to reach us not later than 21st October 2020 to careersitalgloballtdcom stating the expected salary
216,italglobaljobs,"Embassy House 2nd floor,Nairobi Kenya",ikokazike ikokazi Legal Secretary Vacancy Interested applicants should send their detailed CV and Cover Letter quoting the job title LEGAL SECRETARY to reach us not later than 21st October 2020 to careersitalgloballtdcom stating the expected salary
217,CareerpointSolu,Nairobi Kenya,New post Job Openings at Jamii Telecom IKoKazi IkoKaziKe
218,CareerpointSolu,Nairobi Kenya,New post Job Vacancy at Capex Life Assurance IKoKazi IkoKaziKe salesagentjobs
219,CareerpointSolu,Nairobi Kenya,New post Jobs and Internship Opportunities at DanChurchAid IKoKazi IkoKaziKe
220,EagleMoversKe,Nairobi Kenya,When it comes to moving Your satisfaction is our service and pride0729876192 or 0722208118EagleMoversKenya Uhuru and Ruto COVID19 Covid19Ke TinaKaggia Ikokazi Ikokazike
221,italglobaljobs,"Embassy House 2nd floor,Nairobi Kenya",ikokazike ikokazi Marketing ManagerEvents Vacancy Interested applicants should send their detailed CV and Cover Letter quoting the job title MARKETING MANAGEREVENTS to reach us not later than 21st October 2020 to careersitalgloballtdcom stating the expected salary
222,PilauX,,Teachers vacancies in Machakos county Kiswahili amp PhysicsMaths combination ikokazi IkoKaziKe TSCjobs IkoKaziKe JobsinMachakos
223,mimi_stores15,Pioneer House- Koinage Street ,0783505856 KES 1199othuolOthuol ikokazi ikokazike SundayPowerfulWord Punchline radiojambo milelemzukafriday ghettojam tukonews
224,ErickDerick77,"Nairobi,Kenya",My next big client might be on your timeline Kindly Dm me for Bonds2Performance Bonds3 Advance Payment Guarantees All processed within an hourIkoKazi ApelloLtd sharemyhustle
225,CareerpointSolu,Nairobi Kenya,New post Career Opportunity at Recours Four Kenya Consultants Ltd IKoKazi IkoKaziKe careeropportunities
226,CareerpointSolu,Nairobi Kenya,Post Edited Over 1000 Shortlisted Candidates for Advertised Vacancies at the IKoKazi IkoKaziKe governmentjobs
227,CampoeKE,Kenya,CLOSING TODAY Applications for Accountant Reliever at Centre for Rights Education and Awareness Nairobi EntryLevel Apply Now gt IkoKazi IkoKaziKE
228,CareerpointSolu,Nairobi Kenya,Post Edited Job Opportunities at United Nations High Commissioner for IKoKazi IkoKaziKe latestopportunities
229,CareerpointSolu,Nairobi Kenya,New post Over 1000 Shortlisted Candidates for Advertised Vacancies at the Ministry of Defence IKoKazi IkoKaziKe
230,CareerpointSolu,Nairobi Kenya,New post Job Opportunities at United Nations High Commissioner for Refugees IKoKazi IkoKaziKe
231,CampoeKE,Kenya,CLOSING TODAY Applications for Marketing Trainee at Doshi Group Nairobi Apply now gt IkoKazi IkoKaziKE
232,CampoeKE,Kenya,CLOSING TODAY Applications for Communication Assistant at Centre for Rights Education and Awareness Nairobi EntryLevel Apply Now gt IkoKazi IkoKaziKE
233,immaxotieno,"Nairobi, Kenya",I am looking to source 50 10tyre tippers to transport murram from Athi River to Kabanas for a 2 year deal TATA or ASHOK highly preferableKindly retweet or DM on any leadsThank youIkoKaziKE IkoKaziKE IkoKazi
234,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Audit Assistant Mombasa JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
235,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the County Health Education amp Promotion Coordinator JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
236,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the County Tb Leprosy and Lung Diseases Program Coordinator JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
237,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Chief Superintendent MechanicalMotor Vehicle ampamp Plant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
238,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Senior Quantity Survey Assistant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
239,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Senior Architectural Assistant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
240,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the County Malaria Control Program Coordinator at Vihiga County Government JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
241,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the MEL Assistant at SOCHA JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
242,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the County Tb Leprosy and Lung Diseases Program Coordinator at Vihiga County Government JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
243,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Support amp Programs Intern at Secours Islamique France SIF JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
244,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Network Implementation and Support Engineer at Uber JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
245,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Operation Officers JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
246,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the General Manager JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
247,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Personal Assistant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
248,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Financial Accountant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
249,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Strategic Information amp Evaluation Assistant JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
250,KaziQuest,"Nairobi, Kenya",Looking for more job opportunities Check out the Dean Of Students JobClick here to apply IkoKaziKE IkoKazi Hiring JobOpening
251,ComfyOnline254,Kenya,Nike air 270 2000 Discounted priceFree delivery CBD and Thika RoadPay after DeliveryCall 0707522287 or 0791616162Shakilla willy Paul kibaki njeriIkoKaziKE IkoKiatuKe IkoKazi KOT KOTNightSpree
252,CampoeKE,Kenya,Internship WordPress amp SEO Web Developer at Techvannah Ruiru RemoteDetails gt IkoKazi IkoKaziKE
253,CampoeKE,Kenya,Business Development Intern at Trudys Energies Nairobi DDL 30th Oct 2020Details gt IkoKazi IkoKaziKE
254,CampoeKE,Kenya,IT amp Communications Officer at Islamic Relief France Nairobi EntryLevel DDL 30th Oct 2020Details gt IkoKazi IkoKaziKE
255,CampoeKE,Kenya,Support amp Programs Intern at Islamic Relief France Nairobi DDL 30th Oct 2020Details gt IkoKazi IkoKaziKE
256,CampoeKE,Kenya,Financial Inclusion Internship at DanChurchAid Kakuma DDL 23rd Oct 2020Details gt IkoKazi IkoKaziKE
257,CampoeKE,Kenya,Internship Prolog Assistant at DanChurchAid Kakuma DDL 23rd Oct 2020Details gt IkoKazi IkoKaziKE
258,CampoeKE,Kenya,Research Interns at Niusline Media Nairobi Stipend 6k DDL 20th Oct 2020Details gt IkoKazi IkoKaziKE
259,CampoeKE,Kenya,Internship Communications Assistant at DanChurchAid Nairobi DDL 23rd Oct 2020Details gt IkoKazi IkoKaziKE
260,ComfyOnline254,Kenya,Nike VAPORMAX 2600Free delivery CBD and Thika RoadPay after DeliveryCall 0707522287 or 0791616162IkoKaziKE IkoKiatuKe IkoKazi KOT KOTNightSpree shakila willy paul
261,ComfyOnline254,Kenya,Flat Leopard Pattern Breathable and Comfortable Lazy Shoes 1800Free delivery CBD and Thika RoadPay after DeliveryCall 0707522287 or 0791616162IkoKaziKE IkoKiatuKe IkoKaziWilly Paul shakila ruto
262,JantaKenya,,Business Developement Managers gethired ikokazi ikokazike Jobvacancy Jobs jobsinkenya careers patakazi jobinterview jobhunt jobseekers hiringnow resume hiring recruitment recruiting job recruiter jobsearch jobopening nowhiring
263,JantaKenya,,Unit Managers gethired ikokazi ikokazike Jobvacancy Jobs jobsinkenya careers patakazi jobinterview jobhunt jobseekers hiringnow resume hiring recruitment recruiting job recruiter jobsearch jobopening nowhiring
264,JantaKenya,,Agency Managers gethired ikokazi ikokazike Jobvacancy Jobs jobsinkenya careers patakazi jobinterview jobhunt jobseekers hiringnow resume hiring recruitment recruiting job recruiter jobsearch jobopening nowhiring
265,CareerpointSolu,Nairobi Kenya,New post Career Opportunity at Centum Investment Company Limited IKoKazi IkoKaziKe centumjobs engineeringjobs
266,CareerpointSolu,Nairobi Kenya,New post Job Vacancy at Kenya School of Law IKoKazi IkoKaziKe
267,DeborahKwanga,"Nairobi, Kenya",Hello Professionals Career tip Your entry level career or career progression is beyond just having a good CVResume Its also about how you approach your job search The job market is highly competitive so in order to stand out your strategy matters JobSeekersSA IkoKazi
